ID,Nome_Empresa,Receita_Anual,Margem_Liquida,Endividamento,Setor,Regiao,Tempo_Operacao,Auditoria_Externa,Rating_Credito,Tipo_Empresa,Politica_Sustentabilidade,Estrategia_Expansao,Gestao_Risco,Cobertura_Seguros,Maturidade_Digital,Governanca_Corporativa,Cultura_Inovacao,Relacao_Comunidade,Risco_Credito,Risco_Compliance,Risco_Mercado
374,Lee-Stanley,3000603,0.3879630152707303,1.6077714651118753,Manufatura,América Latina,41,0,0.8450122371557759,MEI,Média,Aquisições,Decentralizada,Ampla,Avançada,Fraca,Neutra,Regular,0,0,0
375,Davis Inc,8711474,0.3409759460117631,1.3784221282277318,Manufatura,América Latina,42,1,0.05905014445827195,MEI,Média,Aquisições,Decentralizada,Básica,Avançada,Média,Inovadora,Boa,1,0,0
376,Lee-Chandler,9623856,-0.03896242187799628,1.624213854183325,Saúde,América Latina,47,1,0.2716641913636555,S.A.,Baixa,Parcerias,Decentralizada,Básica,Avançada,Alta,Inovadora,Excelente,1,0,0
377,"Herring, Hammond and Reid",1746711,-0.10806541151343538,1.1796212991341422,Manufatura,Ásia,37,1,0.10375634353585639,S.A.,Média,Parcerias,Decentralizada,Ampla,Intermediária,Média,Inovadora,Ruim,1,0,0
378,Davis Group,5687774,0.40763802577260494,0.6242636389199371,Manufatura,América Latina,16,1,0.29542203631376496,S.A.,Baixa,Orgânica,Centralizada,Básica,Avançada,Fraca,Neutra,Boa,1,0,0
379,Hudson-Wood,6419707,0.47426565740809223,0.3885933436280215,Financeiro,Ásia,45,1,0.09055946760092048,S.A.,Alta,Aquisições,Centralizada,Ampla,Intermediária,Média,Neutra,Ruim,1,0,0
380,Thornton LLC,8067801,-0.17808838037673863,0.26401824527742496,Saúde,Europa,22,0,0.668003250743014,MEI,Média,Parcerias,Centralizada,Ampla,Avançada,Média,Inovadora,Regular,0,1,0
381,Walker LLC,1523286,0.31188904688157987,0.7319578810076802,Tecnologia,América Latina,20,0,0.13332681634257515,Multinacional,Alta,Orgânica,Centralizada,Ampla,Avançada,Média,Conservadora,Excelente,1,0,0
382,Ryan-Thomas,3795961,0.4366671576634728,0.2106965544057612,Financeiro,América Latina,43,1,0.8518459258388879,Multinacional,Alta,Aquisições,Centralizada,Nenhuma,Inicial,Média,Inovadora,Boa,0,0,0
383,Williams Ltd,8317316,0.400152064464749,1.4612098718065254,Financeiro,América do Norte,27,0,0.817191050726641,Multinacional,Alta,Parcerias,Decentralizada,Nenhuma,Intermediária,Fraca,Neutra,Regular,0,0,0
384,"Ball, Jones and Solis",3277945,0.4751643305891459,0.7811882728564487,Tecnologia,Europa,41,0,0.01366168547060942,Limitada,Alta,Parcerias,Decentralizada,Nenhuma,Inicial,Alta,Conservadora,Excelente,1,0,0
385,Padilla-Cooper,7448340,0.33206585490666796,2.078883539408877,Financeiro,América Latina,16,1,0.8957263555151146,S.A.,Média,Orgânica,Centralizada,Ampla,Intermediária,Alta,Conservadora,Excelente,1,0,0
386,Gay-Stuart,283062,0.10960913366663715,0.27817809517212744,Saúde,América Latina,34,1,0.02894431674336706,S.A.,Alta,Aquisições,Centralizada,Nenhuma,Avançada,Média,Neutra,Ruim,1,0,1
387,Bell-Lamb,2941992,0.01836639334659129,0.6432435864195662,Manufatura,Europa,32,0,0.23964578495755662,MEI,Baixa,Aquisições,Centralizada,Nenhuma,Avançada,Fraca,Conservadora,Ruim,1,1,0
388,Robinson-Mason,4394539,0.02451991830668919,1.8525907530163501,Saúde,Ásia,26,1,0.03238913777599506,MEI,Média,Parcerias,Decentralizada,Nenhuma,Intermediária,Fraca,Inovadora,Regular,1,0,0
389,"Medina, Michael and Ryan",6195929,0.3070958708298818,1.5371399113203794,Tecnologia,América Latina,25,0,0.335843487039316,Limitada,Alta,Aquisições,Decentralizada,Ampla,Inicial,Fraca,Neutra,Ruim,1,0,0
390,Walker Group,5044505,0.32208590842167495,0.2547790509980021,Tecnologia,América do Norte,2,0,0.5138665257132716,Limitada,Média,Orgânica,Centralizada,Ampla,Intermediária,Fraca,Neutra,Regular,0,0,1
391,Williams LLC,903328,-0.05974859951590117,2.205374697189281,Financeiro,América Latina,12,1,0.7966448690151381,Multinacional,Baixa,Parcerias,Decentralizada,Ampla,Intermediária,Fraca,Neutra,Regular,1,0,0
392,Herrera-Johnson,4162958,0.40768596944337165,2.2054282307828306,Saúde,América do Norte,40,0,0.33798155046983613,MEI,Alta,Parcerias,Centralizada,Nenhuma,Avançada,Fraca,Neutra,Regular,1,0,0
393,"Hunt, Ramos and Beasley",1143233,0.3004468281415733,0.8929792093018573,Saúde,América do Norte,9,0,0.7054900246731167,S.A.,Baixa,Orgânica,Decentralizada,Básica,Inicial,Média,Conservadora,Ruim,0,0,0
394,Chaney-Fowler,6568703,0.19392520044036782,0.9169740240389552,Tecnologia,América Latina,12,0,0.18750445711898034,Multinacional,Alta,Parcerias,Decentralizada,Nenhuma,Intermediária,Alta,Neutra,Boa,1,0,0
395,"Roy, Simpson and Duncan",629525,0.13007272207175885,2.473668060040417,Saúde,América Latina,26,1,0.7505984567441264,S.A.,Baixa,Aquisições,Centralizada,Nenhuma,Inicial,Alta,Neutra,Regular,1,0,0
396,Thompson Inc,276615,0.18026296405297065,1.6028228118235317,Tecnologia,América do Norte,9,1,0.23599660590923754,Multinacional,Alta,Aquisições,Decentralizada,Ampla,Inicial,Média,Conservadora,Boa,1,0,1
397,Byrd-Sherman,4481932,-0.0885279832045149,1.3751596493633418,Saúde,Europa,10,1,0.14354475594376792,S.A.,Média,Parcerias,Decentralizada,Ampla,Intermediária,Alta,Neutra,Excelente,1,0,0
398,Carson Ltd,6765088,-0.05740912550660808,2.1115652405246186,Saúde,Europa,32,1,0.1854088503740543,Limitada,Alta,Orgânica,Centralizada,Nenhuma,Inicial,Fraca,Conservadora,Ruim,1,0,0
399,Salas LLC,7574447,-0.13618485671566585,0.7846968120575594,Saúde,América Latina,34,0,0.18206312888185539,Multinacional,Média,Orgânica,Decentralizada,Nenhuma,Avançada,Fraca,Conservadora,Ruim,1,1,0
400,"Brock, Pacheco and Deleon",4701020,-0.09243937328722114,1.1300382241512565,Tecnologia,Ásia,48,1,0.5128628793769912,S.A.,Alta,Aquisições,Centralizada,Básica,Avançada,Alta,Neutra,Boa,0,0,0
401,Sanders-Lewis,3799391,0.11758554422369784,0.742664021172002,Financeiro,Europa,20,1,0.8447975811881461,S.A.,Alta,Orgânica,Decentralizada,Básica,Avançada,Fraca,Inovadora,Excelente,0,0,0
402,Mata-Salas,9029860,0.17124807560977923,1.9939860318129554,Saúde,América Latina,39,1,0.07960507699250563,MEI,Baixa,Parcerias,Centralizada,Ampla,Avançada,Fraca,Neutra,Excelente,1,0,0
403,Elliott LLC,7106454,-0.18749667526517644,1.4760384295245232,Tecnologia,Europa,2,1,0.7069563184934227,Multinacional,Baixa,Parcerias,Centralizada,Básica,Inicial,Alta,Inovadora,Regular,0,0,1
404,"Cox, Martinez and Bradshaw",3712610,0.3577584795048192,1.6811801683361691,Tecnologia,Ásia,1,0,0.6543464596528576,S.A.,Baixa,Aquisições,Decentralizada,Básica,Avançada,Média,Conservadora,Ruim,0,0,1
405,"Wiggins, Henderson and Norton",7131883,0.005917581340434495,0.7055373996145757,Saúde,América Latina,36,0,0.8725199518293624,MEI,Alta,Aquisições,Decentralizada,Ampla,Intermediária,Alta,Inovadora,Excelente,0,1,0
406,"Lawson, Matthews and Rodriguez",2264367,0.4382852244719377,0.6285407233055562,Saúde,Ásia,24,0,0.24414756050690722,S.A.,Alta,Aquisições,Centralizada,Básica,Avançada,Alta,Neutra,Excelente,1,0,0
407,Smith-Herrera,244356,0.47725788452964435,1.2720991095590528,Financeiro,América Latina,27,1,0.4501098586850296,Multinacional,Alta,Orgânica,Decentralizada,Nenhuma,Intermediária,Alta,Neutra,Regular,0,0,1
408,Mcdonald LLC,8844220,-0.07017878772634198,1.8701577978227844,Tecnologia,Ásia,2,1,0.9258273744435174,Limitada,Média,Parcerias,Decentralizada,Básica,Intermediária,Alta,Inovadora,Regular,1,0,1
409,"Weaver, Simpson and Hudson",8498043,0.12346810353596242,1.3605754180483844,Tecnologia,Europa,31,0,0.6599934501353172,Multinacional,Média,Parcerias,Decentralizada,Ampla,Avançada,Média,Neutra,Boa,0,0,0
410,"Bailey, Nelson and Campbell",1848014,-0.1991377153835019,0.17834962610960464,Manufatura,Europa,14,1,0.3887684128615969,Multinacional,Alta,Parcerias,Centralizada,Nenhuma,Avançada,Média,Inovadora,Ruim,1,0,0
411,Moore-Harmon,7256720,0.21882908558569883,2.184523615168693,Tecnologia,Ásia,2,1,0.13141238285526846,S.A.,Baixa,Aquisições,Centralizada,Básica,Inicial,Fraca,Conservadora,Excelente,1,0,1
412,"Garcia, Hansen and Baker",2388627,0.22511451378386982,0.2552485444363158,Financeiro,Ásia,29,0,0.26248500790059104,S.A.,Baixa,Parcerias,Centralizada,Nenhuma,Intermediária,Fraca,Inovadora,Boa,1,0,0
413,Dean-Lane,6617963,-0.02672203107763741,2.393978760929805,Manufatura,Ásia,15,0,0.5812154774893833,Multinacional,Baixa,Orgânica,Decentralizada,Nenhuma,Avançada,Alta,Inovadora,Ruim,1,1,0
414,Jenkins-Cortez,6697519,0.19088887080823852,0.16034069986545454,Manufatura,América Latina,12,1,0.7181679475605137,MEI,Alta,Orgânica,Decentralizada,Básica,Inicial,Fraca,Inovadora,Boa,0,0,0
415,Perez-Tucker,864121,-0.042121900289385214,1.766681094713701,Manufatura,Europa,37,1,0.12442188685189348,MEI,Baixa,Parcerias,Centralizada,Básica,Avançada,Média,Inovadora,Ruim,1,0,0
416,Richardson-Williams,7168121,-0.08742217164526697,0.29729695290827596,Saúde,América Latina,28,1,0.599597260044054,MEI,Alta,Aquisições,Centralizada,Ampla,Avançada,Fraca,Conservadora,Ruim,0,0,0
417,"Richardson, Rice and Frederick",9658356,0.25606362676158523,2.285623790644335,Saúde,Europa,20,0,0.550351278838751,S.A.,Média,Parcerias,Decentralizada,Ampla,Avançada,Fraca,Conservadora,Excelente,1,0,0
418,Garcia-Rivera,3602630,0.028147824766452396,1.2146397669413027,Tecnologia,América do Norte,39,0,0.513955446690708,S.A.,Baixa,Orgânica,Decentralizada,Nenhuma,Intermediária,Fraca,Conservadora,Ruim,0,1,0
419,"Castaneda, Cline and Saunders",5798848,0.21318475721993568,0.4300570595608369,Manufatura,América Latina,24,0,0.690123117682008,Multinacional,Média,Orgânica,Decentralizada,Ampla,Avançada,Alta,Inovadora,Regular,0,0,0
420,Dixon Ltd,1207677,0.10327272428015889,0.9179576794956318,Financeiro,Europa,21,0,0.8374495950834618,Limitada,Baixa,Orgânica,Decentralizada,Nenhuma,Inicial,Fraca,Conservadora,Excelente,0,0,0
421,Rodriguez-Cooper,5838852,0.4890459851820327,0.4955792208322289,Saúde,Europa,10,1,0.3229896831768684,S.A.,Alta,Parcerias,Centralizada,Nenhuma,Avançada,Média,Neutra,Regular,1,0,0
422,"Hickman, Hill and Jones",388790,-0.09529355013270398,0.509396587737016,Financeiro,América Latina,46,0,0.8890121901109594,Multinacional,Alta,Orgânica,Decentralizada,Ampla,Avançada,Média,Conservadora,Boa,0,1,1
423,Ellis-Rios,5184921,0.12521901764506707,2.375459968411461,Financeiro,América Latina,14,0,0.1606336126185507,Multinacional,Alta,Aquisições,Decentralizada,Ampla,Inicial,Média,Inovadora,Boa,1,0,0
424,Palmer Group,9897444,0.2763196384515276,1.1685906694834916,Saúde,Europa,37,1,0.17302386975116435,Limitada,Alta,Parcerias,Centralizada,Ampla,Inicial,Média,Neutra,Ruim,1,0,0
425,Chavez Ltd,3793305,0.07688155871597804,1.993125433372863,Saúde,América Latina,18,1,0.2667720636239239,MEI,Baixa,Parcerias,Centralizada,Básica,Intermediária,Fraca,Inovadora,Ruim,1,0,0
426,Hill Group,4566271,0.4822898963094828,1.6350533468264363,Saúde,Ásia,24,1,0.11953086954707781,Multinacional,Média,Orgânica,Decentralizada,Nenhuma,Intermediária,Alta,Neutra,Regular,1,0,0
427,Ross Inc,4485536,0.3053213395488545,1.7234232696121414,Saúde,América Latina,14,0,0.23031922468287758,Multinacional,Alta,Orgânica,Centralizada,Nenhuma,Intermediária,Média,Inovadora,Regular,1,0,0
428,Murray and Sons,1452695,0.2598887002951451,0.4160642523328924,Manufatura,América Latina,34,1,0.1064117629028446,Multinacional,Baixa,Aquisições,Decentralizada,Nenhuma,Intermediária,Média,Inovadora,Regular,1,0,0
429,White-Flynn,1689228,0.3299414873278563,0.6620426723571656,Manufatura,América Latina,12,1,0.8217524169853904,MEI,Média,Parcerias,Decentralizada,Ampla,Inicial,Alta,Neutra,Boa,0,0,0
430,Bartlett and Sons,1200567,0.46685404662710184,1.9882008043706485,Manufatura,Europa,22,0,0.1389689918866246,MEI,Alta,Orgânica,Centralizada,Ampla,Avançada,Alta,Conservadora,Regular,1,0,0
431,Clark Ltd,7806358,0.43547305708924805,2.429838895539479,Manufatura,Ásia,6,0,0.7472975575598568,Limitada,Média,Aquisições,Centralizada,Ampla,Avançada,Média,Neutra,Excelente,1,0,0
432,"Smith, Robertson and Cummings",149115,0.3069997156884883,0.7304215422367641,Tecnologia,América do Norte,36,1,0.04791386791333374,S.A.,Alta,Orgânica,Decentralizada,Ampla,Avançada,Média,Neutra,Excelente,1,0,1
433,"Hunt, Strickland and Johnson",821747,0.3244131473708981,0.7517650354024956,Manufatura,América do Norte,45,0,0.9485203275139151,MEI,Média,Parcerias,Centralizada,Ampla,Intermediária,Alta,Neutra,Boa,0,0,0
434,Mack-Mccoy,5492023,-0.0978545481753982,1.2349531187461715,Saúde,Ásia,36,1,0.7111600875277662,S.A.,Média,Orgânica,Decentralizada,Básica,Inicial,Média,Neutra,Regular,0,0,0
435,Ortega LLC,6057515,-0.12804531685513404,2.4612167508530507,Financeiro,Ásia,22,1,0.006796548586111784,S.A.,Alta,Parcerias,Decentralizada,Ampla,Inicial,Média,Neutra,Regular,1,0,0
436,Cruz Inc,6332753,0.19963315129091497,0.7455014699835305,Manufatura,Ásia,14,0,0.763856500200214,MEI,Baixa,Orgânica,Decentralizada,Nenhuma,Inicial,Fraca,Inovadora,Ruim,0,0,0
437,Guerrero-Simpson,5346880,-0.187142654141622,1.0767325831222332,Tecnologia,Europa,16,1,0.5140819207661853,Multinacional,Média,Parcerias,Centralizada,Ampla,Avançada,Alta,Inovadora,Excelente,0,0,0
438,"Bishop, Jones and Johnson",1504330,0.13764946708611406,2.239552037496416,Saúde,América do Norte,36,0,0.7793651703351198,Limitada,Alta,Aquisições,Decentralizada,Nenhuma,Intermediária,Fraca,Conservadora,Boa,1,0,0
439,"Johnson, Olson and Clark",351492,-0.052755294056792,0.10701047829126882,Financeiro,Ásia,25,0,0.5224968088905885,S.A.,Média,Parcerias,Decentralizada,Ampla,Inicial,Fraca,Conservadora,Regular,0,1,1
440,"Diaz, Cannon and Jones",4135851,0.04221159735138767,0.19543831597256692,Financeiro,Europa,32,0,0.6410248576353547,Multinacional,Média,Aquisições,Decentralizada,Ampla,Intermediária,Alta,Neutra,Ruim,0,1,0
441,Sims-Brooks,591072,0.3430633150550692,1.5497720249709261,Manufatura,América do Norte,33,1,0.7863316553950405,MEI,Baixa,Parcerias,Centralizada,Nenhuma,Inicial,Fraca,Conservadora,Boa,0,0,0
442,"Hartman, Peters and Hayes",1186880,0.4588662529626705,2.2777123953108327,Financeiro,América Latina,45,0,0.4051080545878567,S.A.,Média,Aquisições,Decentralizada,Nenhuma,Intermediária,Média,Conservadora,Boa,1,0,0
443,Kim-Williams,2155723,-0.14930860949756097,0.6732559849646264,Manufatura,Europa,36,0,0.002708149820452088,S.A.,Média,Orgânica,Decentralizada,Nenhuma,Inicial,Fraca,Neutra,Excelente,1,1,0
444,Jones-Pineda,2348988,0.17396954418351154,1.2271402592337015,Manufatura,América do Norte,20,1,0.8499464959451885,S.A.,Alta,Parcerias,Decentralizada,Nenhuma,Intermediária,Alta,Inovadora,Regular,0,0,0
445,"Schultz, Duncan and Horton",9802701,0.41777344007371997,1.1811167239787639,Saúde,Europa,18,1,0.3808903626246626,Multinacional,Alta,Orgânica,Centralizada,Básica,Inicial,Média,Inovadora,Boa,1,0,0
446,Decker-Young,3076242,-0.14224402589170512,1.2351312306292244,Saúde,América do Norte,38,1,0.49604272601658306,Multinacional,Baixa,Aquisições,Decentralizada,Nenhuma,Inicial,Média,Conservadora,Ruim,0,0,0
447,"Williams, Lee and Thomas",4680081,0.37715983282778365,1.5940472697513883,Tecnologia,América do Norte,3,1,0.007766642153968717,Multinacional,Média,Parcerias,Decentralizada,Ampla,Intermediária,Média,Inovadora,Ruim,1,0,1
448,"Mendez, Graham and Green",2748790,0.05046094564978993,1.227385031177641,Saúde,América Latina,23,0,0.492092010350098,S.A.,Média,Parcerias,Centralizada,Ampla,Intermediária,Média,Inovadora,Boa,0,1,0
449,Jackson-Vazquez,3863024,0.02546629155353471,1.1739235391738987,Saúde,Europa,32,0,0.9864874015717295,S.A.,Média,Orgânica,Centralizada,Básica,Avançada,Fraca,Conservadora,Ruim,0,1,0
450,Mitchell-Zimmerman,4933177,0.48422647042035,1.2382922090350252,Manufatura,Ásia,45,0,0.27826766081876964,Limitada,Baixa,Parcerias,Decentralizada,Nenhuma,Intermediária,Fraca,Neutra,Boa,1,0,0
451,Lee-Riddle,8372841,-0.0593986370963941,1.5180818590504996,Saúde,América Latina,16,1,0.3954182702423781,Limitada,Média,Parcerias,Decentralizada,Ampla,Inicial,Média,Conservadora,Ruim,1,0,0
452,Thompson-Randolph,3453597,0.28523575857587663,1.38881797204326,Manufatura,América Latina,5,1,0.6871899964686766,Multinacional,Alta,Orgânica,Decentralizada,Básica,Inicial,Alta,Conservadora,Boa,0,0,0
453,"Frey, Smith and Zhang",8554561,0.37500850960690646,2.14992639436121,Manufatura,América do Norte,4,0,0.8147936675236587,Multinacional,Baixa,Parcerias,Centralizada,Ampla,Intermediária,Média,Conservadora,Boa,1,0,1
454,Bennett-Shepard,2697480,-0.17117155330450984,0.2187924483847999,Saúde,Ásia,21,1,0.4173916240061003,MEI,Alta,Orgânica,Centralizada,Básica,Avançada,Fraca,Neutra,Boa,0,0,0
455,Ruiz Ltd,4297571,0.2692698208480885,2.09996097153523,Tecnologia,Europa,40,1,0.30966887040129254,Multinacional,Alta,Orgânica,Decentralizada,Básica,Intermediária,Média,Neutra,Ruim,1,0,0
456,"Robinson, Ritter and Holt",6474201,0.46608498204872884,2.1254190702681375,Tecnologia,Ásia,14,0,0.9378257999850671,Limitada,Baixa,Orgânica,Centralizada,Nenhuma,Inicial,Fraca,Neutra,Boa,1,0,0
457,Harding LLC,6218900,-0.11304602329035847,0.783779251674306,Financeiro,Ásia,39,0,0.6771449666716692,Limitada,Alta,Orgânica,Decentralizada,Básica,Inicial,Média,Neutra,Excelente,0,1,0
458,Turner Inc,3022097,0.42735491187952673,1.2108446920380416,Financeiro,Ásia,31,1,0.11902130449314108,Limitada,Média,Orgânica,Decentralizada,Ampla,Avançada,Alta,Conservadora,Boa,1,0,0
459,"Parker, Smith and Estes",257164,0.21634364616385524,1.152492372489845,Saúde,Ásia,14,1,0.06892787813464862,S.A.,Baixa,Aquisições,Centralizada,Ampla,Intermediária,Média,Inovadora,Regular,1,0,1
460,Price-Edwards,631831,0.2316232073037318,0.6244236024499127,Tecnologia,Ásia,6,1,0.48354985079036905,S.A.,Alta,Aquisições,Decentralizada,Nenhuma,Inicial,Alta,Conservadora,Regular,0,0,0
461,Miller-Williams,3089475,0.2290609224059241,1.0523124330071594,Manufatura,América do Norte,12,0,0.22009006604727244,Multinacional,Média,Orgânica,Centralizada,Nenhuma,Inicial,Alta,Neutra,Excelente,1,0,0
462,Holland-Jackson,3469720,0.009185120436119663,0.20653065321005065,Financeiro,América do Norte,16,0,0.2539847533762535,MEI,Média,Aquisições,Centralizada,Básica,Inicial,Média,Inovadora,Boa,1,1,0
463,Reed-French,4811075,0.45464127070962174,0.7667729746761626,Manufatura,América Latina,17,0,0.8776921788278482,MEI,Alta,Aquisições,Decentralizada,Nenhuma,Intermediária,Alta,Conservadora,Regular,0,0,0
464,Young-Black,7222313,0.4631453238417271,2.0600372210817235,Financeiro,América do Norte,45,0,0.08956602431631067,MEI,Média,Parcerias,Centralizada,Ampla,Intermediária,Alta,Inovadora,Boa,1,0,0
465,Richardson Group,6954500,0.23771326214976343,0.7829495242309541,Saúde,América Latina,23,0,0.7153641152288897,S.A.,Baixa,Orgânica,Decentralizada,Ampla,Avançada,Fraca,Neutra,Regular,0,0,0
466,Ritter-Coleman,2740328,0.34839590815913024,2.063696004995794,Tecnologia,América Latina,14,1,0.27114225338058806,Limitada,Alta,Aquisições,Centralizada,Nenhuma,Inicial,Fraca,Inovadora,Ruim,1,0,0
467,"Morrison, Hansen and Allen",9179703,0.22858059011681056,1.375838715050634,Financeiro,Europa,7,1,0.7603282214041377,Limitada,Média,Parcerias,Decentralizada,Nenhuma,Inicial,Alta,Inovadora,Ruim,0,0,0
468,"Sullivan, Robinson and Salazar",9322335,0.1390789133018284,2.211670425666784,Tecnologia,Ásia,46,1,0.7224113844635446,S.A.,Média,Parcerias,Decentralizada,Nenhuma,Avançada,Média,Neutra,Excelente,1,0,0
469,"Mccarthy, Cole and Beck",7426434,0.2625740828094754,1.4794709302345963,Manufatura,América do Norte,32,0,0.007391901444293025,MEI,Alta,Orgânica,Decentralizada,Básica,Inicial,Alta,Inovadora,Excelente,1,0,0
470,"Nixon, Palmer and Herrera",9651536,0.18710101681437086,0.17120373535537556,Saúde,Europa,15,0,0.5091354129215991,MEI,Alta,Orgânica,Centralizada,Básica,Avançada,Média,Conservadora,Boa,0,0,0
471,Ross LLC,5163778,0.21823310384235103,1.721008498113014,Tecnologia,América do Norte,44,0,0.13931948237804637,Multinacional,Alta,Parcerias,Decentralizada,Ampla,Avançada,Fraca,Inovadora,Excelente,1,0,0
472,Moody LLC,4070001,0.3486827873932033,0.20764856325656478,Saúde,América Latina,17,1,0.8662270305786768,Multinacional,Alta,Orgânica,Centralizada,Básica,Inicial,Média,Conservadora,Boa,0,0,0
473,"Juarez, Kline and Wade",170640,0.13663268201428935,1.1814328455595215,Tecnologia,América do Norte,41,0,0.8715858828624066,MEI,Baixa,Orgânica,Centralizada,Básica,Intermediária,Alta,Inovadora,Ruim,0,0,1
474,Moore Ltd,4222263,-0.17147212573526907,2.3306240667354734,Manufatura,Ásia,47,0,0.41834580749375805,S.A.,Alta,Parcerias,Centralizada,Básica,Intermediária,Alta,Inovadora,Ruim,1,1,0
